,file,folder,label
0,ambient_558_0.wav,fold3,0
1,ambient_1688_0.wav,fold3,0
2,ambient_288_0.wav,fold3,0
3,ambient_1158_0.wav,fold3,0
4,ambient_2503_0.wav,fold3,0
5,ambient_1843_0.wav,fold3,0
6,ambient_2333_0.wav,fold3,0
7,ambient_1768_0.wav,fold3,0
8,ambient_368_0.wav,fold3,0
9,ambient_478_0.wav,fold3,0
10,ambient_1883_0.wav,fold3,0
11,ambient_1078_0.wav,fold3,0
12,ambient_2423_0.wav,fold3,0
13,ambient_2213_0.wav,fold3,0
14,ambient_1963_0.wav,fold3,0
15,ambient_1648_0.wav,fold3,0
16,ambient_598_0.wav,fold3,0
17,ambient_1198_0.wav,fold3,0
18,drip-fall_73_1.wav,fold3,1
19,ambient_248_0.wav,fold3,0
20,ambient_833_0.wav,fold3,0
21,ambient_2093_0.wav,fold3,0
22,ambient_718_0.wav,fold3,0
23,ambient_2743_0.wav,fold3,0
24,ambient_1318_0.wav,fold3,0
25,shower-fall_13_1.wav,fold3,1
26,ambient_1528_0.wav,fold3,0
27,ambient_2173_0.wav,fold3,0
28,quiet-fall_68_1.wav,fold3,1
29,ambient_128_0.wav,fold3,0
30,fan-fall_53_1.wav,fold3,1
31,ambient_913_0.wav,fold3,0
32,water-fall_63_1.wav,fold3,1
33,ambient_638_0.wav,fold3,0
34,tap-fall_78_1.wav,fold3,1
35,talk-fall_33_1.wav,fold3,1
36,fan-fall_93_1.wav,fold3,1
37,ambient_2663_0.wav,fold3,0
38,ambient-fall_63_1.wav,fold3,1
39,ambient_1238_0.wav,fold3,0
40,ambient_1408_0.wav,fold3,0
41,chair-fall_18_1.wav,fold3,1
42,ambient_2053_0.wav,fold3,0
43,drip-fall_68_1.wav,fold3,1
44,ambient_1183_0.wav,fold3,0
45,ambient_253_0.wav,fold3,0
46,ambient_2208_0.wav,fold3,0
47,ambient_1978_0.wav,fold3,0
48,ambient_13_0.wav,fold3,0
49,tap-fall_3_1.wav,fold3,1
50,ambient_1653_0.wav,fold3,0
51,ambient_583_0.wav,fold3,0
52,ambient_1063_0.wav,fold3,0
53,ambient_2438_0.wav,fold3,0
54,ambient_463_0.wav,fold3,0
55,ambient_1898_0.wav,fold3,0
56,ambient_373_0.wav,fold3,0
57,ambient_1858_0.wav,fold3,0
58,ambient_2328_0.wav,fold3,0
59,ambient_1773_0.wav,fold3,0
60,ambient_293_0.wav,fold3,0
61,ambient_1143_0.wav,fold3,0
62,ambient_2518_0.wav,fold3,0
63,ambient_543_0.wav,fold3,0
64,random-fall_13_1.wav,fold3,1
65,ambient_1693_0.wav,fold3,0
66,ambient_1413_0.wav,fold3,0
67,ambient_2048_0.wav,fold3,0
68,fan-fall_88_1.wav,fold3,1
69,ambient-fall_78_1.wav,fold3,1
70,ambient_2678_0.wav,fold3,0
71,ambient_1223_0.wav,fold3,0
72,ambient_908_0.wav,fold3,0
